,stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per
1209,1586,4562,2,2,0,5,4,3,5,3,3,3,3,4,3,2,2,1,2,3,3,4,4,4,4,3,4,4,4,4,3,4,3,4,4,3,3,3,2,3,450,1,0,0,0,0,0,0,0,0,0,217.6666667,0.336700337
1210,1600,4804,1,2,0,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,4,3,4,4,4,4,4,2,4,3,3,2,900,0,0,0,0,1,0,0,0,0,0,145.6666667,1.214574899
1211,1601,4267,2,3,0,4,4,5,5,4,4,3,4,3,4,3,4,4,5,4,4,4,4,4,4,3,4,3,3,3,3,4,3,4,4,4,4,4,4,2,450,0,0,0,0,1,0,0,0,0,0,218.6666667,0.864553314
1212,1602,5028,2,3,0,5,4,4,5,4,4,3,2,3,2,3,5,4,5,5,5,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,3,3,3,2,900,1,0,0,0,0,0,0,0,0,0,213.6666667,0.920245399
1213,1604,4557,1,2,0,5,4,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,3,800,1,0,0,0,0,0,0,0,0,0,255.3333333,2.109704641
1214,1605,4555,1,2,0,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,3,2,2,2,420,1,0,0,0,0,0,0,0,0,0,247,1.214574899
1215,1621,4551,1,2,0,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,3,3,3,3,2,3,3,3,4,3,3,4,4,4,4,4,3,3,2,350,1,0,0,0,0,0,0,0,0,0,278.3333333,0.448430493
1216,1623,4550,1,2,0,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,450,1,0,0,0,0,0,0,0,0,0,185.6666667,3.225806452
1217,1624,4550,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,4,4,3,4,3,3,4,4,4,4,3,3,500,0,0,1,0,0,0,0,0,0,0,244,3.225806452
1218,1625,4550,1,2,0,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,300,1,0,0,0,0,0,0,0,0,0,140.6666667,3.225806452
1219,1626,4550,1,2,0,4,4,4,4,4,5,5,5,5,5,5,3,3,3,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,700,1,0,0,0,0,0,0,0,0,0,177.6666667,3.225806452
1220,1628,4806,1,2,0,5,5,5,5,5,4,4,5,4,4,4,5,5,4,5,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,10,1,0,0,0,0,0,0,0,0,0,220,0.947867299
1221,1630,4551,1,2,0,5,4,4,4,5,4,4,3,5,4,4,3,4,2,3,4,4,4,3,4,3,4,5,5,5,5,5,5,4,4,4,4,3,3,3,500,1,0,0,0,0,0,0,0,0,0,282.6666667,0.448430493
1222,1631,4551,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,430,1,0,0,0,0,0,0,0,0,0,252.6666667,0.448430493
1223,1632,4550,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,4,3,4,4,3,4,3,4,3,4,4,5,5,5,5,5,260,0,0,0,0,0,0,0,1,0,0,267.6666667,3.225806452
1224,1633,4551,2,2,0,4,4,4,5,4,5,4,5,4,5,5,4,4,3,5,5,4,5,4,4,4,4,3,3,4,3,4,4,3,3,4,4,4,3,3,450,1,0,0,0,0,0,0,0,0,0,221.3333333,0.448430493
1225,1634,4550,1,2,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,2,2,2,300,1,0,0,0,0,0,0,0,0,0,238.6666667,3.225806452
1226,1635,5227,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,3,3,3,1,1,2,2,3,3,5,4,4,4,4,400,0,0,0,0,1,0,0,0,0,0,205,2.094240838
1227,1636,4551,1,2,0,4,4,4,4,5,5,5,5,5,5,5,4,4,3,4,4,2,2,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,4,1,450,1,0,0,0,0,0,0,0,0,0,271.6666667,0.448430493
1228,1637,4551,1,2,0,5,5,5,5,5,4,4,3,4,4,4,3,5,3,4,5,3,4,3,3,3,4,5,5,5,4,5,5,4,4,4,5,5,4,3,600,0,0,0,1,0,0,0,0,0,0,289,0.448430493
1229,1638,4550,1,2,0,2,2,2,3,3,3,3,4,3,4,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,100,1,0,0,0,0,0,0,0,0,0,196,3.225806452
1230,1639,4550,1,2,0,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,600,1,0,0,0,0,0,0,0,0,0,224,3.225806452
1231,1640,4551,1,2,0,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,4,3,2,2,4,2,4,3,3,4,4,4,4,4,4,4,5,4,4,4,350,0,0,0,1,0,0,0,0,0,0,295.6666667,0.448430493
1232,1641,4550,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,4,2,3,4,3,3,3,3,3,3,3,3,3,2,500,1,0,0,0,0,0,0,0,0,0,228.6666667,3.225806452
1233,1642,4550,1,2,0,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,4,4,4,3,4,4,3,3,3,4,3,3,3,650,0,0,1,0,0,0,0,0,0,0,247,3.225806452
1234,1643,4551,2,2,0,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,3,3,4,3,4,3,4,4,4,4,4,5,4,4,5,4,4,4,4,4,300,1,0,0,0,0,0,0,0,0,0,233.3333333,0.448430493
1235,1644,4550,2,2,0,5,5,5,5,5,5,5,5,5,5,5,3,3,2,3,3,3,1,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,3,150,1,0,0,0,0,0,0,0,0,0,189.6666667,3.225806452
1236,1645,4551,2,2,0,4,4,3,3,3,2,3,3,3,2,3,2,3,2,2,3,2,2,3,3,2,3,4,3,4,4,3,4,4,4,4,4,4,3,2,250,1,0,0,0,0,0,0,0,0,0,211.6666667,0.448430493
1237,1647,4551,1,2,0,4,4,4,5,4,4,4,2,3,3,4,4,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,500,1,0,0,0,0,0,0,0,0,0,243.6666667,0.448430493
1238,1648,4550,1,2,0,5,5,5,5,5,5,4,5,5,5,5,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,4,3,3,2,260,1,0,0,0,0,0,0,0,0,0,212.6666667,3.225806452
1239,1649,4550,1,2,0,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,250,0,0,0,0,1,0,0,0,0,0,150,3.225806452
1240,1651,4551,2,2,0,5,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,2,2,2,2,4,300,0,0,0,0,0,0,1,0,0,0,207.3333333,0.448430493
1241,1652,4550,2,2,0,5,5,5,5,5,4,4,4,4,4,4,3,4,2,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,700,1,0,0,0,0,0,0,0,0,0,157,3.225806452
1242,1653,4550,2,2,0,5,5,5,5,4,5,5,5,5,5,5,5,5,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,300,1,0,0,0,0,0,0,0,0,0,166.6666667,3.225806452
1243,1654,4550,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,4,4,2,3,2,2,1,2,2,3,4,2,2,3,4,2,1,340,0,1,0,0,0,0,0,0,0,0,169.6666667,3.225806452
1244,1657,4550,2,2,0,5,4,5,5,4,5,5,5,5,5,5,5,5,4,4,5,4,5,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,3,350,0,0,1,0,0,0,0,0,0,0,272.3333333,3.225806452
1245,1658,4551,2,2,0,4,4,4,4,4,4,5,5,5,5,5,2,2,1,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,4,4,4,3,3,3,400,0,0,0,1,0,0,0,0,0,0,205.3333333,0.448430493
1246,1659,4551,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,3,3,3,3,3,3,3,3,2,3,3,3,2,500,1,0,0,0,0,0,0,0,0,0,244,0.448430493
1247,1660,4551,2,2,0,4,4,4,5,4,2,2,1,3,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4,5,3,4,4,3,3,4,3,2,2,2,50,1,0,0,0,0,0,0,0,0,0,208.6666667,0.448430493
1248,1661,4526,1,2,0,4,4,4,4,5,5,5,5,4,4,5,5,4,3,4,4,3,2,3,3,3,4,3,3,3,2,2,3,3,3,4,4,3,3,4,700,0,0,0,1,0,0,0,0,0,0,279,0.395256917
1249,1662,4526,1,2,0,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,5,2,2,3,4,2,2,3,3,2,2,2,2,3,2,2,3,3,3,3,370,0,0,0,1,0,0,0,0,0,0,244.6666667,0.395256917
1250,1663,4526,1,2,0,5,5,5,5,4,3,3,3,3,2,2,5,5,5,4,5,3,3,4,4,3,3,3,3,4,4,4,4,4,3,5,5,4,4,4,200,0,0,0,0,0,0,1,0,0,0,168.6666667,0.395256917
1251,1664,4526,1,2,0,5,5,5,5,5,5,5,4,4,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,450,0,0,0,1,0,0,0,0,0,0,276.3333333,0.395256917
1252,1665,4525,2,2,0,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,3,3,650,0,0,0,0,0,0,0,1,0,0,271.3333333,0.709219858
1253,1666,4525,2,2,0,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,500,1,0,0,0,0,0,0,0,0,0,270.3333333,0.709219858
1254,1667,4528,2,2,0,4,4,3,4,4,4,4,5,5,5,5,2,2,1,2,4,4,2,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,500,1,0,0,0,0,0,0,0,0,0,240,0.709219858
1255,1668,4539,1,2,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,3,3,3,500,1,0,0,0,0,0,0,0,0,0,183.3333333,0
1256,1669,4539,1,2,0,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,3,3,3,3,4,3,3,3,4,4,4,4,1,450,1,0,0,0,0,0,0,0,0,0,280.6666667,0
1257,1670,4526,1,2,0,4,3,4,5,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,2,300,1,0,0,0,0,0,0,0,0,0,188.3333333,0.395256917
1258,1671,4539,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,670,1,0,0,0,0,0,0,0,0,0,231.3333333,0
1259,1673,4526,1,2,0,4,4,5,4,5,4,3,4,5,4,5,5,5,4,5,5,4,2,1,2,2,3,3,2,2,2,2,3,3,3,4,4,4,4,3,600,0,0,0,1,0,0,0,0,0,0,285.3333333,0.395256917
1260,1674,4520,1,2,0,4,4,5,4,5,4,4,3,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,3,2,3,600,1,0,0,0,0,0,0,0,0,0,257.3333333,0.664451827
1261,1675,4517,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,3,4,4,4,5,5,5,3,5,5,4,4,4,4,4,4,3,500,0,0,0,1,0,0,0,0,0,0,281.6666667,1.5625
1262,1676,4528,2,2,0,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,4,500,0,0,0,0,1,0,0,0,0,0,258.6666667,0.709219858
1263,1677,4525,2,2,0,4,5,5,5,5,5,5,5,5,5,5,3,4,4,3,4,3,2,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,400,1,0,0,0,0,0,0,0,0,0,228.3333333,0.709219858
1264,1678,4525,2,2,0,5,5,5,5,5,4,4,4,4,4,4,5,5,4,5,5,3,3,2,2,2,3,3,3,3,3,4,2,3,3,4,4,4,3,2,450,1,0,0,0,0,0,0,0,0,0,260,0.709219858
1265,1679,4525,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,2,3,3,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,650,1,0,0,0,0,0,0,0,0,0,227.6666667,0.709219858
1266,1680,4528,2,2,0,5,5,5,5,5,3,3,5,5,5,5,5,5,4,5,5,4,3,4,4,3,2,4,4,4,3,4,4,3,4,4,4,4,4,3,500,0,0,1,0,0,0,0,0,0,0,230,0.709219858
1267,1681,4525,2,2,0,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,500,1,0,0,0,0,0,0,0,0,0,223.6666667,0.709219858
1268,1682,4525,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,3,4,3,3,4,4,3,3,4,4,4,3,3,3,3,700,1,0,0,0,0,0,0,0,0,0,250,0.709219858
1269,1683,4525,2,2,0,4,4,4,4,5,4,5,3,4,3,4,3,4,2,2,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,700,1,0,0,0,0,0,0,0,0,0,241.6666667,0.709219858
1270,1684,4528,2,2,0,4,4,4,4,4,5,5,4,5,4,5,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,450,1,0,0,0,0,0,0,0,0,0,255.6666667,0.709219858
1271,1687,4526,1,2,0,5,4,5,5,5,4,4,4,4,4,4,4,4,3,5,4,3,3,2,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,350,1,0,0,0,0,0,0,0,0,0,276.3333333,0.395256917
1272,1689,4528,2,2,0,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,3,2,2,2,4,3,3,4,4,3,3,3,4,4,4,2,2,2,600,1,0,0,0,0,0,0,0,0,0,254.6666667,0.709219858
1273,1690,4528,2,2,0,5,5,4,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,4,5,4,4,4,4,4,3,4,4,5,5,4,5,2,500,1,0,0,0,0,0,0,0,0,0,219,0.709219858
1274,1691,4525,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,3,3,4,3,5,4,4,4,5,5,5,4,5,490,0,0,0,1,0,0,0,0,0,0,280,0.709219858
1275,1692,4528,2,2,1,4,3,3,5,3,3,3,3,3,3,3,4,4,3,4,4,4,3,3,4,2,3,3,3,3,3,3,3,3,4,2,2,2,2,4,160,0,0,0,0,0,0,1,0,0,0,241.6666667,0.709219858
1276,1693,4525,2,2,0,5,4,4,5,4,4,4,5,5,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,500,1,0,0,0,0,0,0,0,0,0,242,0.709219858
1277,1694,4528,2,2,0,4,3,3,4,3,3,4,4,4,2,2,3,2,2,2,2,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,2,4,300,1,0,0,0,0,0,0,0,0,0,229,0.709219858
1278,1695,4526,1,2,0,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,350,1,0,0,0,0,0,0,0,0,0,213.6666667,0.395256917
1279,1696,4526,1,2,0,5,5,5,5,5,4,4,4,4,4,5,5,5,4,5,5,4,3,3,4,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,500,0,0,1,0,0,0,0,0,0,0,262.6666667,0.395256917
1280,1698,4525,2,2,0,5,4,4,4,4,5,5,3,4,4,4,3,3,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,500,1,0,0,0,0,0,0,0,0,0,266,0.709219858
1281,1699,4528,2,2,0,5,4,4,5,4,5,5,5,5,5,5,5,4,3,4,5,3,2,4,4,2,4,2,2,2,2,4,4,3,2,5,5,4,4,4,350,1,0,0,0,0,0,0,0,0,0,203,0.709219858
1282,1700,4525,2,2,0,5,3,3,5,3,3,3,3,3,3,3,4,4,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,400,0,0,0,1,0,0,0,0,0,0,289,0.709219858
1283,1701,4535,1,2,0,5,5,5,5,5,4,3,2,3,4,4,5,5,4,5,5,4,4,5,3,4,5,5,4,5,4,5,4,4,4,3,4,5,3,4,1000,1,0,0,0,0,0,0,0,0,0,175.6666667,1.257861635
1284,1702,4529,1,2,0,5,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,5,4,4,5,4,5,4,5,5,5,5,5,5,5,4,4,4,3,1,700,1,0,0,0,0,0,0,0,0,0,253.3333333,1.020408163
1285,1703,4538,2,2,0,5,3,4,5,3,4,4,3,4,3,3,5,5,5,5,4,3,2,3,3,3,3,3,4,4,4,5,3,3,3,4,4,3,4,4,800,1,0,0,0,0,0,0,0,0,0,248,3.157894737
1286,1704,4535,1,2,0,3,3,3,3,3,3,3,4,3,3,3,4,3,2,5,5,3,2,2,4,3,3,3,3,3,3,3,3,4,5,3,3,4,2,2,470,1,0,0,0,0,0,0,0,0,0,186.6666667,1.257861635
1287,1705,4535,1,2,0,4,4,4,4,4,4,4,2,4,2,3,5,5,5,5,5,4,3,4,3,3,4,5,5,5,5,5,5,5,5,3,3,4,3,2,600,0,0,0,1,0,0,0,0,0,0,260.6666667,1.257861635
1288,1706,4538,2,2,0,5,5,5,5,5,5,5,5,5,5,5,4,3,3,4,5,4,4,4,2,4,4,4,4,3,3,5,4,4,4,3,4,4,3,3,480,0,0,1,0,0,0,0,0,0,0,255.6666667,3.157894737
1289,1707,4536,2,2,0,5,5,5,5,5,5,5,3,4,3,4,4,4,3,5,5,3,3,3,3,2,4,4,3,4,4,4,3,4,4,4,3,4,3,2,500,1,0,0,0,0,0,0,0,0,0,221.3333333,1.507537688
1290,1708,4532,1,2,0,4,4,4,4,4,5,2,2,1,1,1,4,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,2,5,700,0,0,0,0,0,0,0,1,0,0,258.3333333,0.332225914
1291,1709,4534,1,2,0,5,5,5,5,5,5,5,5,5,2,3,4,3,5,3,4,4,4,3,3,2,3,3,3,3,3,2,3,2,3,4,4,4,4,4,250,1,0,0,0,0,0,0,0,0,0,258,1.346801347
1292,1710,4538,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,3,4,4,4,4,2,2,3,2,4,4,5,5,2,4,2,2,1,400,1,0,0,0,0,0,0,0,0,0,240,3.157894737
1293,1711,4538,2,2,0,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,3,3,3,4,4,4,4,4,5,5,3,5,5,4,3,3,2,1200,0,0,1,0,0,0,0,0,0,0,253.3333333,3.157894737
1294,1712,4538,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,4,5,3,4,3,3,4,3,5,5,3,3,5,5,5,5,4,330,1,0,0,0,0,0,0,0,0,0,224.3333333,3.157894737
1295,1713,4530,1,2,0,5,4,4,5,4,4,4,3,4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,450,1,0,0,0,0,0,0,0,0,0,266.6666667,0
1296,1714,4530,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,300,1,0,0,0,0,0,0,0,0,0,217.6666667,0
1297,1715,4538,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,3,210,1,0,0,0,0,0,0,0,0,0,183.3333333,3.157894737
1298,1716,4535,1,2,0,5,4,4,5,4,4,4,4,4,4,4,5,5,5,5,5,3,2,4,4,3,4,4,4,4,4,4,4,4,4,2,3,3,3,3,400,1,0,0,0,0,0,0,0,0,0,215.6666667,1.257861635
1299,1718,4536,2,2,0,4,4,4,5,4,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,4,5,5,1,1000,1,0,0,0,0,0,0,0,0,0,244.3333333,1.507537688
1300,1719,4535,1,2,0,5,5,5,5,5,5,5,4,4,5,5,4,5,3,4,5,3,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,480,0,0,1,0,0,0,0,0,0,0,260,1.257861635
1301,1720,4538,1,2,0,3,3,3,3,3,4,4,4,4,4,4,2,3,2,2,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,600,1,0,0,0,0,0,0,0,0,0,202.3333333,3.157894737
1302,1721,4536,2,2,0,5,4,5,5,4,3,4,4,4,2,4,4,3,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,500,0,0,0,0,1,0,0,0,0,0,221,1.507537688
1303,1722,4535,1,2,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,3,3,3,1,3,2,2,2,2,2,2,2,3,4,4,4,4,2,1000,1,0,0,0,0,0,0,0,0,0,232,1.257861635
1304,1723,4538,2,2,0,5,3,3,4,4,4,3,5,4,4,4,3,3,2,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,5,5,5,5,1100,0,0,1,0,0,0,0,0,0,0,277,3.157894737
1305,1724,4535,1,2,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,2,2,3,3,2,3,4,4,4,4,4,4,4,4,5,5,2,1,1,800,1,0,0,0,0,0,0,0,0,0,239,1.257861635
1306,1725,4536,2,2,0,5,5,4,5,5,5,5,5,5,5,5,5,3,5,5,5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,600,1,0,0,0,0,0,0,0,0,0,221.3333333,1.507537688
1307,1726,4538,2,2,0,3,4,3,4,4,5,5,5,5,5,5,3,3,2,3,3,4,5,4,5,4,5,4,4,4,4,5,4,4,4,5,5,4,5,5,700,1,0,0,0,0,0,0,0,0,0,200.3333333,3.157894737
1308,1727,4538,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,3,2,5,4,4,4,4,4,4,3,5,4,4,4,5,5,4,3,4,1000,1,0,0,0,0,0,0,0,0,0,239,3.157894737
1309,1729,4538,1,2,0,5,4,3,5,3,3,4,4,4,4,4,4,3,2,2,5,5,5,5,5,4,5,4,4,4,5,5,5,4,5,4,4,3,2,2,500,0,0,1,0,0,0,0,0,0,0,205.3333333,3.157894737
1310,1732,4538,1,2,0,5,5,5,5,5,4,4,4,4,4,4,5,4,4,5,4,4,3,5,4,4,4,2,3,4,3,4,4,3,3,3,2,1,1,4,1000,1,0,0,0,0,0,0,0,0,0,191.3333333,3.157894737
1311,1733,4535,1,2,0,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,3,2,3,3,2,4,4,4,5,5,4,4,4,5,4,4,4,4,4,1000,1,0,0,0,0,0,0,0,0,0,175.6666667,1.257861635
1312,1734,4538,1,2,0,4,3,3,4,3,3,3,3,3,4,3,4,4,3,2,2,3,3,3,3,2,2,2,2,3,2,3,3,2,2,3,3,3,2,2,400,1,0,0,0,0,0,0,0,0,0,193.3333333,3.157894737
1313,1736,4554,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,3,4,3,4,3,4,4,4,3,4,3,4,4,4,4,4,3,1,450,1,0,0,0,0,0,0,0,0,0,169,1.530612245
1314,1737,4554,2,2,0,4,4,4,4,4,3,3,4,4,4,4,3,2,2,3,4,4,3,4,4,3,4,3,3,4,4,4,4,4,4,3,3,3,3,3,400,1,0,0,0,0,0,0,0,0,0,192.3333333,1.530612245
1315,1738,4556,2,2,0,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,3,3,2,2,2,700,0,0,1,0,0,0,0,0,0,0,263.3333333,0
1316,1742,4529,1,2,0,4,4,4,4,4,4,4,3,4,4,4,2,2,2,2,2,4,3,3,3,2,3,3,4,4,4,4,4,4,4,3,2,3,3,4,220,0,0,0,0,0,1,0,0,0,0,143,1.020408163
1317,1743,4556,1,2,0,4,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,4,5,5,4,4,5,4,5,5,4,5,4,4,5,4,4,2,2,3,200,1,0,0,0,0,0,0,0,0,0,208.6666667,0
1318,1745,4556,2,2,0,5,4,4,5,4,5,5,5,5,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,2,170,0,1,0,0,0,0,0,0,0,0,261,0
1319,1746,4554,2,2,0,3,3,4,4,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,4,3,3,3,3,4,2,3,3,4,4,3,2,4,300,1,0,0,0,0,0,0,0,0,0,183.3333333,1.530612245
1320,1747,4554,2,2,0,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,1,1,2,2,4,4,3,2,4,4,4,3,3,4,5,5,3,2,3,700,1,0,0,0,0,0,0,0,0,0,233,1.530612245
1321,1748,4554,2,2,0,3,4,3,2,4,4,4,4,4,5,5,3,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,2,3,4,3,3,3,2,3,600,1,0,0,0,0,0,0,0,0,0,190.6666667,1.530612245
1322,1749,4517,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,800,0,0,1,0,0,0,0,0,0,0,233.3333333,1.5625
