stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per,seoul,bigcity,smallcity,rural,sch_SES,sch_academic_abil,trans_Y1,trans_Y2,trans_Y3
2030,4458,1,2,0,5,4,4,5,4,4,4,3,4,4,4,4,3,3,4,4,3,2,4,3,2,4,3,3,2,1,2,4,3,3,4,4,5,3,3,460,0,0,0,0,0,0,0,1,0,0,238.3333333,0.336700337,0,1,0,0,487,236.1,0,0,0
2031,4461,1,2,0,4,4,4,4,4,1,1,1,1,1,1,5,5,4,5,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,600,1,0,0,0,0,0,0,0,0,0,206.3333333,0.923787529,0,1,0,0,433.3333333,229.2666667,0,0,0
2034,4458,1,2,0,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,4,2,3,2,2,5,4,4,4,4,5,4,5,4,4,4,3,3,4,800,1,0,0,0,0,0,0,0,0,0,265.3333333,0.336700337,0,1,0,0,487,236.1,0,0,0
2035,4461,2,2,0,3,4,4,3,4,4,3,3,4,3,4,3,4,4,3,4,4,4,2,4,4,3,3,3,3,3,3,2,3,3,4,2,2,3,2,300,1,0,0,0,1,0,0,0,0,0,207.6666667,0.923787529,0,1,0,0,433.3333333,229.2666667,0,0,0
2036,4456,1,2,0,5,5,5,5,5,4,4,3,4,4,4,4,4,5,5,5,4,3,3,3,3,4,4,4,4,4,4,3,4,4,3,3,3,3,3,400,1,0,0,0,0,0,0,0,0,0,210,0.660792952,0,1,0,0,662.1052632,231.5833333,1,0,0
2037,4456,1,2,0,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,3,2,3,3,3,3,4,3,3,3,3,2,3,3,4,4,3,4,3,290,1,0,0,0,0,0,0,0,0,0,265,0.660792952,0,1,0,0,662.1052632,231.5833333,1,0,0
2038,4462,2,2,0,5,4,5,5,5,5,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,500,1,0,0,0,0,0,0,0,0,0,270.6666667,0.680272109,0,1,0,0,481.8571429,257.1190476,0,0,0
2039,4462,2,2,0,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,3,3,3,3,3,4,3,4,3,3,3,3,4,2,2,2,2,2,580,1,0,0,0,0,0,0,0,0,0,282,0.680272109,0,1,0,0,481.8571429,257.1190476,1,0,0
2040,4456,1,2,0,5,4,4,5,4,3,3,1,2,2,4,4,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,800,1,0,0,0,0,0,0,0,0,0,157.3333333,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2041,4456,1,2,0,3,2,1,1,3,3,4,1,2,1,3,3,3,3,3,3,4,2,3,4,3,3,4,4,4,3,4,2,3,3,4,4,4,3,4,900,0,0,0,1,0,0,0,0,0,0,287,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2042,4456,1,2,0,5,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,4,1000,0,0,0,0,0,0,0,1,0,0,208.3333333,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2043,4570,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,3,3,3,500,0,0,1,0,0,0,0,0,0,0,276,0,1,0,0,0,520,265.8,0,1,0
2045,4230,1,3,0,4,3,4,4,3,3,3,3,3,3,2,4,4,2,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,3,3,3,3,3,250,1,0,0,0,0,0,0,0,0,0,200,1.606425703,0,0,1,0,561.25,205.7037037,0,1,0
2047,4456,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,280,0,0,0,0,0,0,0,1,0,0,207,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2048,4462,2,2,0,5,5,5,5,5,4,4,3,3,3,4,4,3,3,5,5,4,3,3,4,4,4,4,4,3,3,3,3,3,3,5,4,4,5,4,500,1,0,0,0,0,0,0,0,0,0,274.3333333,0.680272109,0,1,0,0,481.8571429,257.1190476,0,0,0
2049,4456,1,2,0,5,5,5,5,3,5,4,5,4,5,3,5,5,2,1,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,400,0,0,0,0,0,0,0,1,0,0,208,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2050,4456,1,2,0,4,3,4,4,3,4,4,4,4,4,4,4,3,2,4,3,4,4,4,3,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,700,1,0,0,0,0,0,0,0,0,0,278,0.660792952,0,1,0,0,662.1052632,231.5833333,1,0,0
2051,4456,1,2,0,5,5,5,5,5,4,4,4,4,4,4,5,5,4,5,5,4,2,2,4,3,3,4,4,4,3,4,3,3,3,4,4,4,4,4,500,1,0,0,0,0,0,0,0,0,0,229.6666667,0.660792952,0,1,0,0,662.1052632,231.5833333,1,0,0
2052,4456,1,2,0,5,5,5,5,5,3,2,3,3,3,3,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,1,1,230,0,0,0,0,0,0,0,1,0,0,264.6666667,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2054,4462,2,2,0,5,5,5,4,5,4,4,4,4,3,3,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,2,2,2,500,1,0,0,0,0,0,0,0,0,0,282,0.680272109,0,1,0,0,481.8571429,257.1190476,1,0,0
2055,4456,2,2,0,5,4,4,5,4,3,3,3,3,4,4,4,4,5,5,5,3,3,4,4,3,4,3,3,4,3,4,4,4,4,3,4,4,4,4,600,1,0,0,0,0,0,0,0,0,0,177,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2056,4462,2,2,0,5,5,5,5,5,5,5,5,5,5,5,4,5,3,3,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,5,4,2,2,2,700,1,0,0,0,0,0,0,0,0,0,250,0.680272109,0,1,0,0,481.8571429,257.1190476,0,0,0
2057,4456,1,2,0,5,4,4,4,4,4,3,3,3,3,5,4,4,4,2,3,4,4,4,4,3,5,4,3,5,3,4,4,3,5,3,3,2,4,5,800,0,0,0,0,0,0,0,1,0,0,274.3333333,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2059,4452,2,2,0,5,4,3,4,3,4,4,4,4,4,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,250,1,0,0,0,0,0,0,0,0,0,185.3333333,1.219512195,0,1,0,0,250,185.3333333,1,0,0
2061,4456,1,2,0,4,3,3,4,3,3,3,3,3,2,3,3,3,2,3,3,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2,1,400,1,0,0,0,0,0,0,0,0,0,279,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2062,4456,1,2,0,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,5,3,5,5,4,5,4,4,4,4,4,4,4,4,5,5,5,5,5,850,1,0,0,0,0,0,0,0,0,0,263.6666667,0.660792952,0,1,0,0,662.1052632,231.5833333,3,0,0
2063,4456,1,2,0,3,3,4,4,4,4,4,4,4,4,4,5,5,3,5,5,4,4,3,2,4,2,3,3,4,3,4,4,4,4,2,3,3,3,2,330,1,0,0,0,0,0,0,0,0,0,239.3333333,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2064,4462,2,2,0,5,4,4,4,4,4,4,4,5,4,5,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,300,0,0,0,1,0,0,0,0,0,0,235,0.680272109,0,1,0,0,481.8571429,257.1190476,0,0,0
2065,4462,2,2,0,5,4,4,5,4,4,4,5,5,5,5,4,4,4,4,4,5,5,3,3,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,520,1,0,0,0,0,0,0,0,0,0,270,0.680272109,0,1,0,0,481.8571429,257.1190476,0,0,0
2066,4462,2,2,0,3,3,3,3,3,4,4,4,4,3,4,4,4,2,3,3,3,2,3,3,2,3,2,1,3,4,4,3,2,3,5,5,5,5,1,185,0,0,0,0,1,0,0,0,0,0,264,0.680272109,0,1,0,0,481.8571429,257.1190476,0,0,0
2067,4462,2,2,0,3,3,4,4,5,5,5,5,5,5,5,2,3,2,1,2,4,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,2,2,2,600,1,0,0,0,0,0,0,0,0,0,279.6666667,0.680272109,0,1,0,0,481.8571429,257.1190476,0,0,0
2068,4462,2,2,0,5,5,5,5,5,3,3,3,3,3,4,3,3,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,2,2,2,3,1,120,1,0,0,0,0,0,0,0,0,0,178.3333333,0.680272109,0,1,0,0,481.8571429,257.1190476,0,0,0
2069,4462,2,2,0,4,3,4,5,4,4,4,4,4,4,4,5,4,3,5,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,5,2,3,4,800,1,0,0,0,0,0,0,0,0,0,205,0.680272109,0,1,0,0,481.8571429,257.1190476,0,0,0
2070,4468,2,2,0,5,5,5,5,5,5,5,5,5,5,5,3,3,2,2,3,4,3,4,4,3,4,3,3,4,3,4,4,3,4,3,3,2,2,3,420,1,0,0,0,0,0,0,0,0,0,214,1.02739726,0,1,0,0,455,244.6666667,0,0,0
2071,4429,1,2,0,5,4,4,5,4,4,4,3,4,4,4,3,4,4,5,5,3,3,3,3,3,3,3,4,4,4,4,3,3,4,3,4,4,3,2,600,0,0,1,0,0,0,0,0,0,0,244.3333333,0.806451613,0,1,0,0,461.6666667,240.7777778,0,0,0
2072,4459,2,2,0,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,3,3,3,3,3,4,3,3,3,4,3,3,3,2,3,2,3,2,1000,1,0,0,0,0,0,0,0,0,0,172.6666667,0.438596491,0,1,0,0,920,244.6,0,0,0
2073,4431,2,2,0,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,4,4,4,2,5000,0,0,0,0,0,0,0,1,0,0,272.6666667,0.239808153,0,1,0,0,2877.5,231,0,0,0
2074,4441,2,2,0,5,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,2,1,3,2,2,3,3,3,4,3,4,2,4,3,4,4,4,4,4,620,0,0,1,0,0,0,0,0,0,0,206,1.449275362,0,1,0,0,4810,242,0,0,0
2075,4447,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,700,0,0,0,0,0,0,1,0,0,0,198,1.550387597,0,1,0,0,752.8571429,213.9583333,0,0,0
2078,4453,1,2,0,4,3,4,4,3,4,4,3,4,5,4,3,2,3,4,4,3,2,4,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,2000,0,0,0,1,0,0,0,0,0,0,295.6666667,0,0,1,0,0,2400,288.1666667,0,0,0
2079,4467,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,3,2,3,3,4,4,3,4,4,4,4,5,5,5,5,5,1000,0,0,0,0,0,0,0,1,0,0,284.3333333,0,0,1,0,0,1125,260.2,0,0,0
2080,4456,2,2,0,4,4,4,4,4,5,5,5,5,5,5,4,4,4,3,4,4,4,3,3,4,3,3,3,3,3,3,3,2,4,4,4,4,4,2,3000,0,0,0,0,1,0,0,0,0,0,279.6666667,0.660792952,0,1,0,0,662.1052632,231.5833333,0,0,0
2081,4439,1,2,0,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,2,500,0,0,0,0,0,0,0,1,0,0,222,0,0,1,0,0,775,227.75,0,0,0
2082,4430,1,2,0,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,3,3,4,4,4,4,3,4,3,3,4,2,2,300,1,0,0,0,0,0,0,0,0,0,224.6666667,1.547987616,0,1,0,0,1333.333333,261.7777778,0,0,0
2084,4430,2,2,0,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,3,4,4,5,3000,0,0,1,0,0,0,0,0,0,0,276.3333333,1.547987616,0,1,0,0,1333.333333,261.7777778,0,0,0
2085,4467,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,4,4,4,3,4,4,4,4,4,4,4,4,2,2,2,2,2,700,1,0,0,0,0,0,0,0,0,0,230.6666667,0,0,1,0,0,1125,260.2,0,0,0
2088,4443,1,2,0,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2000,1,0,0,0,0,0,0,0,0,0,255,0,0,1,0,0,908.3333333,253.7777778,0,0,0
2089,4459,2,2,0,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,4,3,4,4,4,3,4,4,3,3,4,4,4,4,3,4,4,4,4,900,0,0,1,0,0,0,0,0,0,0,270,0.438596491,0,1,0,0,920,244.6,1,0,0
2090,4434,2,2,0,4,4,4,5,4,5,5,5,5,5,5,5,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,4,3,4,5,5,4,4,3,1000,0,0,0,0,1,0,0,0,0,0,240.6666667,1.166180758,0,1,0,0,750,251.3333334,0,0,0
2091,4434,2,2,0,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,3,500,1,0,0,0,0,0,0,0,0,0,262,1.166180758,0,1,0,0,750,251.3333334,0,0,0
2092,4626,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,2,3,3,3,3,4,4,3,3,3,3,3,3,3,5,4,4,4,800,0,0,1,0,0,0,0,0,0,0,255,0.195694716,1,0,0,0,625,266,0,1,0
2093,4436,1,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,4,3,1000,1,0,0,0,0,0,0,0,0,0,209.6666667,0.313479624,0,1,0,0,600,243.3333334,0,0,0
2094,4441,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,4,9000,0,0,1,0,0,0,0,0,0,0,278,1.449275362,0,1,0,0,4810,242,0,0,0
2095,4442,2,2,0,5,5,5,5,5,4,4,4,4,4,4,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1000,0,0,0,0,0,0,0,1,0,0,272,0,0,1,0,0,666.6666667,242.1111111,0,0,0
2096,4468,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1,3,3,3,3,3,4,3,3,4,3,4,4,5,4,2,4,5,700,1,0,0,0,0,0,0,1,0,0,292.6666667,1.02739726,0,1,0,0,455,244.6666667,2,0,0
2097,4453,1,2,0,5,5,5,5,5,3,3,3,3,3,3,5,5,4,5,5,4,3,4,3,3,4,4,4,4,3,4,2,4,4,4,4,4,4,3,2800,1,0,0,0,0,0,0,1,0,0,280.6666667,0,0,1,0,0,2400,288.1666667,0,0,0
2098,4459,2,2,0,5,5,5,5,5,4,4,4,4,4,4,4,4,3,5,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,4,4,4,4,4,800,0,0,0,0,0,0,0,1,0,0,255.6666667,0.438596491,0,1,0,0,920,244.6,0,0,0
2099,4442,2,2,0,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,3,2,2,3,2,3,3,3,2,2,3,3,3,3,5,5,5,4,5,500,0,0,0,0,1,0,0,0,0,0,189.3333333,0,0,1,0,0,666.6666667,242.1111111,0,0,0
2100,4430,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,3,3,4,2,3,2,4,3,4,4,3,3,3,3,2,700,0,0,1,0,0,0,0,0,0,0,284.3333333,1.547987616,0,1,0,0,1333.333333,261.7777778,0,0,0
2103,4439,1,2,0,5,3,4,5,4,5,5,5,5,5,5,4,4,5,5,5,5,3,3,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,4,1000,0,0,1,0,0,0,0,0,0,0,231,0,0,1,0,0,775,227.75,1,0,0
2104,4467,2,2,0,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,3,3,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,3,4,800,1,0,0,0,0,0,0,0,0,0,221,0,0,1,0,0,1125,260.2,0,0,0
2105,4467,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,2,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,3,4,2000,1,0,0,0,0,0,0,0,0,0,280.6666667,0,0,1,0,0,1125,260.2,0,0,0
2106,4459,1,2,0,4,4,4,4,4,5,5,4,4,4,4,5,5,5,5,5,5,4,4,4,4,5,5,5,5,3,4,4,5,5,5,5,5,5,5,900,0,0,0,0,0,0,0,1,0,0,279.6666667,0.438596491,0,1,0,0,920,244.6,1,0,0
2107,4457,1,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,3,3,2,3,4,3,4,3,3,4,4,4,4,4,4,4,5,700,0,0,0,0,0,0,0,1,0,0,281.3333333,0.288184438,0,1,0,0,600,228.6666667,0,0,0
2108,4459,2,2,0,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,1,1000,0,0,1,0,0,0,0,0,0,0,245,0.438596491,0,1,0,0,920,244.6,0,0,0
2109,4447,2,2,0,5,4,5,5,5,4,5,5,5,5,5,4,4,4,4,4,3,3,3,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,2000,0,0,0,0,0,0,0,1,0,0,245.3333333,1.550387597,0,1,0,0,752.8571429,213.9583333,0,0,0
2112,4353,1,4,0,5,4,3,4,4,4,4,2,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,3,4,4,3,4,3,3,390,1,0,0,0,0,0,0,0,0,0,232.6666667,11.26760563,0,0,0,1,390,232.6666667,0,0,0
2113,4438,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,200,0,0,1,0,0,0,0,0,0,0,252,0,0,1,0,0,200,252,0,0,0
2115,4465,1,2,0,4,4,4,4,4,5,5,5,5,5,5,4,4,3,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,2,500,0,1,0,0,0,0,0,0,0,0,189,0.931677019,0,1,0,0,500,189,0,1,0
2116,4451,2,4,0,5,5,4,5,5,5,5,5,4,5,5,3,3,3,4,4,3,3,3,3,3,4,3,2,3,3,2,2,3,3,3,3,4,3,2,500,1,0,0,0,0,0,0,0,0,0,238.6666667,0,0,0,0,1,468,217.1333333,0,0,0
2117,4448,1,4,0,3,3,3,3,2,3,3,3,3,4,3,4,4,3,3,4,3,3,3,3,3,2,3,3,3,3,4,3,3,3,4,3,4,3,2,400,1,0,0,0,0,0,0,0,0,0,275.6666667,1.327433628,0,0,0,1,447.0909091,240.6153846,0,0,0
2118,4450,1,4,0,5,5,5,4,5,3,3,3,3,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,280,0,0,0,0,0,0,1,0,0,0,179,1.898734177,0,0,0,1,330,204.3333334,0,0,0
2119,4448,1,4,0,3,3,3,4,3,3,3,2,3,2,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,170,1,0,0,0,0,0,0,0,0,0,252,1.327433628,0,0,0,1,447.0909091,240.6153846,0,0,0
2120,4451,1,4,0,4,4,3,5,4,4,4,4,4,4,5,5,5,3,4,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,4,4,4,3,550,1,0,0,0,0,0,0,0,0,0,224.3333333,0,0,0,0,1,468,217.1333333,0,0,0
2121,4448,2,4,0,5,3,5,5,4,4,4,4,4,4,4,5,3,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,5,5,5,5,5,500,1,0,0,0,0,0,0,0,0,0,157.3333333,1.327433628,0,0,0,1,447.0909091,240.6153846,0,0,0
2122,4451,1,4,0,5,5,5,5,5,4,4,4,4,4,4,5,5,3,3,3,4,3,4,4,4,4,4,4,4,3,3,4,4,3,4,5,4,3,3,500,0,0,0,0,0,1,0,0,0,0,228,0,0,0,0,1,468,217.1333333,0,0,0
2123,4451,2,4,0,5,5,5,5,5,4,3,5,5,5,5,3,4,2,3,3,2,2,4,3,3,3,4,4,4,3,3,4,4,4,4,4,3,4,4,700,1,0,0,0,0,0,0,0,0,0,244,0,0,0,0,1,468,217.1333333,0,0,0
2124,4451,1,4,0,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,3,4,450,1,0,0,0,0,0,0,0,0,0,247,0,0,0,0,1,468,217.1333333,0,0,0
2125,4451,1,4,0,4,4,4,4,5,5,5,5,5,5,5,4,4,3,4,4,4,3,3,3,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,600,0,0,0,1,0,0,0,0,0,0,286.3333333,0,0,0,0,1,468,217.1333333,0,0,0
2126,4448,1,4,0,4,4,3,4,3,3,3,3,3,3,3,2,2,2,2,2,4,3,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,230,1,0,0,0,0,0,0,0,0,0,214.3333333,1.327433628,0,0,0,1,447.0909091,240.6153846,0,0,0
2127,4431,2,2,0,5,5,5,5,5,1,2,3,3,2,2,3,3,3,4,5,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,755,0,0,0,0,1,0,0,0,0,0,189.3333333,0.239808153,0,1,0,0,2877.5,231,1,0,0
2128,4448,1,4,0,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,3,4,4,4,4,5,5,5,5,5,850,0,0,0,0,0,0,0,1,0,0,258.6666667,1.327433628,0,0,0,1,447.0909091,240.6153846,0,0,0
2129,4451,1,4,0,5,5,5,5,4,5,5,5,5,5,5,4,3,2,5,4,3,2,4,4,4,4,4,3,4,3,3,3,4,4,4,4,3,3,3,250,1,0,0,0,0,0,0,0,0,0,196.6666667,0,0,0,0,1,468,217.1333333,0,0,0
2131,4442,2,2,0,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,4,3,3,4,4,4,3,3,600,0,0,0,0,0,0,0,1,0,0,238,0,0,1,0,0,666.6666667,242.1111111,0,0,0
2134,4451,1,4,0,4,3,4,5,5,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,520,1,0,0,0,0,1,0,0,0,0,170,0,0,0,0,1,468,217.1333333,0,0,0
2135,4448,2,4,0,5,5,5,5,5,4,3,2,3,3,4,4,4,5,5,4,3,2,4,2,2,4,4,4,4,4,4,3,4,3,4,4,4,4,4,450,1,0,0,0,0,0,0,0,0,0,284.3333333,1.327433628,0,0,0,1,447.0909091,240.6153846,0,0,0
2136,4451,1,4,0,5,3,3,5,4,5,5,3,5,5,5,4,4,2,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,500,0,0,0,0,0,0,1,0,0,0,195.3333333,0,0,0,0,1,468,217.1333333,1,0,0
2137,4451,1,4,0,3,3,4,3,3,4,4,4,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,500,0,0,0,0,0,0,1,0,0,0,169,0,0,0,0,1,468,217.1333333,1,0,0
2138,4457,1,2,0,5,4,4,4,4,5,5,5,5,5,5,5,4,5,5,5,5,3,4,4,3,5,5,5,5,5,5,5,5,5,4,4,4,4,4,500,0,0,0,1,0,0,0,0,0,0,176,0.288184438,0,1,0,0,600,228.6666667,0,0,0
2139,4448,2,4,0,5,4,4,5,4,4,4,5,5,4,4,4,4,3,3,3,3,2,3,4,3,3,4,4,5,4,4,4,3,3,3,3,3,2,4,350,1,0,0,0,0,0,0,0,0,0,269.3333333,1.327433628,0,0,0,1,447.0909091,240.6153846,0,0,0
2140,4448,2,4,0,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,650,1,0,0,0,0,0,0,0,0,0,253,1.327433628,0,0,0,1,447.0909091,240.6153846,0,0,0
2141,4451,2,4,0,5,3,3,3,4,3,3,2,3,2,3,3,3,2,2,3,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,2,250,1,0,0,0,0,0,0,0,0,0,193,0,0,0,0,1,468,217.1333333,1,0,0
2142,4448,2,4,0,5,4,4,4,5,5,5,3,5,4,5,4,3,1,4,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,4,3,3,278,1,0,0,0,0,0,0,0,0,0,229,1.327433628,0,0,0,1,447.0909091,240.6153846,0,0,0
2143,4451,1,4,0,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,320,1,0,0,0,0,0,0,0,0,0,199,0,0,0,0,1,468,217.1333333,0,0,0
2144,4442,2,2,0,4,5,3,4,3,3,3,1,3,1,1,5,5,5,5,5,3,3,4,4,4,4,4,5,4,3,4,4,3,3,5,5,5,5,3,300,1,0,0,0,0,0,0,0,0,0,260.6666667,0,0,1,0,0,666.6666667,242.1111111,1,0,0
2145,4451,2,4,0,4,3,3,4,3,4,4,4,4,4,4,5,3,3,4,4,4,3,4,4,3,4,4,4,5,4,4,4,4,4,4,4,3,3,2,400,1,0,0,0,0,0,0,0,0,0,223.6666667,0,0,0,0,1,468,217.1333333,0,0,0
2147,4448,2,4,0,5,5,4,5,4,5,5,5,5,5,5,5,4,4,5,5,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,620,1,0,0,0,0,0,0,0,0,0,236,1.327433628,0,0,0,1,447.0909091,240.6153846,0,0,0
